"sku","attribute_set","product_type","product_websites","name","description"
115574,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 BFT WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, mit Symbol Tür, bruchsicher, für Taster 531 U, 533 U, 533-2 U und 534 U"
115575,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 BF WW Wippe einteilig Schalter/Taster alpinweiß","Wippe, bruchsicher, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU und Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115577,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 BR Wippe einteilig Schalter/Taster braun","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115580,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 CARD GB-L Hotelcard Schalter/Taster bronze","Hotelcard-Schalter (ohne Schalter-Einsatz), für Einsätze 533 U und 534 U"
115583,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 CARD PT-L Hotelcard Schalter/Taster platin","Hotelcard-Schalter (ohne Schalter-Einsatz), für Einsätze 533 U und 534 U"
115586,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 CARD WW Hotelcard Schalter/Taster alpinweiß","Hotelcard-Schalter (ohne Schalter-Einsatz), für Einsätze 533 U und 534 U"
115588,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 GB Wippe einteilig Schalter/Taster bronze","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115590,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 GR Wippe einteilig Schalter/Taster grau","Wippe, für Wippschalter Art.-Nrn.: 502 U, 503 U, 506 U und 507 U, Tastschalter Art.-Nrn.: 502 TU, 506 TU und 507 TU, Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115591,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 H Kontrollwippe Schalter/Taster","Wippe, mit Linse, Lichtleiter und Aufschrift Heizung, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115599,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 H WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Linse, Lichtleiter und Aufschrift Heizung, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115600,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K Wippe einteilig Schalter/Taster","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115604,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K BR Wippe einteilig Schalter/Taster braun","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115605,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K GB Wippe einteilig Schalter/Taster bronze","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115607,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K GR Wippe einteilig Schalter/Taster grau","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115608,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL Rahmen 1f cremeweiß/elektroweiß","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115610,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL BR Rahmen 1f braun","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115611,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 K LG Wippe einteilig Schalter/Taster lichtgrau","Wippe, mit Symbol Klingel, für Taster Art.-Nrn.: 531 U, 532 U, 533 U und 533-2 U"
115612,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL GB Rahmen 1f bronze","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115613,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL GN Rahmen 1f grün","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115614,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL GR Rahmen 1f grau","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115615,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL LG Rahmen 1f lichtgrau","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115616,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL O Rahmen 1f orange","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115617,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL PT Rahmen 1f platin","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115619,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL SW Rahmen 1f alpinweiß","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115620,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KL WW Rahmen 1f alpinweiß","Klappdeckel (mit Rückstellfeder), für Steckdosen und Geräte mit Abdeckung 50 x 50 mm"
115621,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO Kontrollwippe Schalter/Taster","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115622,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 Kontrollwippe Schalter/Taster","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115624,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 BR Kontrollwippe Schalter/Taster braun","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115625,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 GB Kontrollwippe Schalter/Taster bronze","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115626,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 GR Kontrollwippe Schalter/Taster grau","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115627,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K Kontrollwippe Schalter/Taster","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115629,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K BR Kontrollwippe Schalter/Taster braun","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115630,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K GB Kontrollwippe Schalter/Taster bronze","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115631,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K GR Kontrollwippe Schalter/Taster grau","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115632,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115633,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K PT Kontrollwippe Schalter/Taster platin","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115635,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115636,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5K WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Symbol Klingel, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115637,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L Kontrollwippe Schalter/Taster","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115639,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L BR Kontrollwippe Schalter/Taster braun","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115640,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115641,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L GB Kontrollwippe Schalter/Taster bronze","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115642,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L GR Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115643,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115644,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L PT Kontrollwippe Schalter/Taster platin","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115646,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115647,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5L WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Symbol Licht, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115648,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P Kontrollwippe Jalousie cremeweiß/elektroweiß","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115650,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P BR Kontrollwippe Jalousie braun","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115651,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P GB Kontrollwippe Jalousie bronze","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115652,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P GR Kontrollwippe Jalousie grau","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115653,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P LG Kontrollwippe Jalousie lichtgrau","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115654,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P PT Kontrollwippe Jalousie platin","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115655,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P SW Kontrollwippe Jalousie schwarz","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115656,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 PT Kontrollwippe Schalter/Taster platin","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115657,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5P WW Kontrollwippe Jalousie alpinweiß","Wippe, mit Symbolen Pfeile, Linse und Lichtleiter, für Taster BA 1fach Mittenstellung Art.-Nr.: 2071.02 LED"
115659,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115660,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T Kontrollwippe Schalter/Taster","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115662,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T BR Kontrollwippe Schalter/Taster braun","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115663,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T GB Kontrollwippe Schalter/Taster bronze","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115664,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T GR Kontrollwippe Schalter/Taster grau","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115665,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115666,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T PT Kontrollwippe Schalter/Taster platin","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115668,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T SW Kontrollwippe Schalter/Taster schwarz","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115669,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5T WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Symbol Tür, Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U"
115670,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO5 WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit Linse und Lichtleiter, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU, beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U und Taster BA 1fach Tasterstellung Art.-Nr.: 2071.01 LED und Mittenstellung Art.-Nr.: 2071.02 LED"
115675,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KOBF Kontrollwippe Schalter/Taster","Wippe, mit orangefarbenem Lichtaustrittsfenster, bruchsicher,beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115676,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KOBF BR Kontrollwippe Schalter/Taster braun","Wippe, mit orangefarbenem Lichtaustrittsfenster, bruchsicher,beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115677,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KOBF GR Kontrollwippe Schalter/Taster grau","Wippe, mit orangefarbenem Lichtaustrittsfenster, bruchsicher,beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115678,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KOBF LG Kontrollwippe Schalter/Taster lichtgrau","Wippe, mit orangefarbenem Lichtaustrittsfenster, bruchsicher,beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115680,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KOBF WW Kontrollwippe Schalter/Taster alpinweiß","Wippe, mit orangefarbenem Lichtaustrittsfenster, bruchsicher,beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
115682,"Wohnraumschalter_Rahmen, Abdeckungen & Gehäuse","simple","base","JUNG Schalter CD 590 KO BR Kontrollwippe Schalter/Taster braun","Wippe, mit orangefarbenem Lichtaustrittsfenster, beleuchtbar im Sinne der Arbeitsstättenverordnung, für Wipp-Kontrollschalter Art.-Nrn.: 502 KOU, 503 KOU und 506 KOU, Tast-Kontrollschalter Art.-Nrn.: 502 KOTU und 506 KOTU und beleuchtbare Taster Art.-Nrn.: 531 U, 533 U, 533-2 U und 534 U, auch für Symbole Art.-Nrn.: 33.. und Zugeinsatz Art.-Nr.:  34"
